"","Overall"
"X",0.113302491631639
"X.1",0.0877739172002495
"X.2",0.0883229834719076
"X.3",0.0842762203280615
"X.4",0.103900803318227
"X.5",0.0974577691901677
"X.6",0.0818870757613327
"X.7",0.0735486464755008
"X.8",0.102758694976305
"X.9",0.098458918331365
"X.10",0.115593827471541
"X.11",0.0987495592313003
"X.12",0.0905208195999704
"X.13",0.105814242625501
"X.14",0.107990948573811
"X.15",0.109756313061741
"X.16",0.0834908606552824
"X.17",0.0983663867390398
"X.18",0.0951820893927868
"X.19",0.0951155935394916
"X.20",0.1828439770606
"X.21",0.101034344189563
"X.22",0.0881117663545107
"X.23",0.0898935106904218
"X.24",0.109308365332563
"X.25",0.10365850963416
"X.26",0.0818245852823284
"X.27",0.109019304334115
"X.28",0.10258706695601
"X.29",0.105188091677425
"X.30",0.158419464971166
"X.31",0.0917764755605173
"X.32",0.0916149657747052
"X.33",0.0817930612487204
"X.34",0.0771600610383999
"X.35",0.100055968346428
"X.36",0.0770891357448687
"X.37",0.0963200798914128
"X.38",0.090526105585512
"X.39",0.0897935631084643
"X.40",0.151388472286892
"X.41",0.0762874844671267
"X.42",0.0970723490763623
"X.43",0.102157642503471
"X.44",0.104087507808571
"X.45",0.0913169222231925
"X.46",0.100604907476702
"X.47",0.0976538241050522
"X.48",0.0996404561414726
"X.49",0.0898975327151696
"X.50",0.192811003973513
"X.51",0.0808079197391099
"X.52",0.0984980543645206
"X.53",0.0823769434978932
"X.54",0.0797267654711139
"X.55",0.0948916819417345
"X.56",0.0848161934531469
"X.57",0.17660834446117
"X.58",0.0934302434956405
"X.59",0.118542744730767
"X.60",0.137955295003902
"X.61",0.0875113118634973
"X.62",0.11318001146743
"X.63",0.0816667812892146
"X.64",0.100104382213397
"X.65",0.0971114429629576
"X.66",0.0887883466771838
"X.67",0.0810749487967788
"X.68",0.0810707714017302
"X.69",0.105980400543652
"X.70",0.174188268369434
"X.71",0.0869722488567889
"X.72",0.118129281405599
"X.73",0.0922878227600947
"X.74",0.0916003070979599
"X.75",0.0819128035395115
"X.76",0.100793663690184
"X.77",0.0929102549441135
"X.78",0.0853635573520653
"X.79",0.0978580641295413
"X.80",0.152781551462787
"X.81",0.0908773301926653
"X.82",0.0976200715726195
"X.83",0.155676137614023
"X.84",0.0957640723832737
"X.85",0.109707657081384
"X.86",0.102503075461288
"X.87",0.0906070376936483
"X.88",0.111587847214244
"X.89",0.115699197014454
"X.90",0.101124210185412
"X.91",0.108542937096294
"X.92",0.110285730944611
"X.93",0.0981979371089833
"X.94",0.0944104818790152
"X.95",0.116844021796346
"X.96",0.099669820040741
"X.97",0.0828515398248318
"X.98",0.0868454082280109
"X.99",0.0862202795422817
"X.100",0.093336626987845
"X.101",0.0860328777136778
"X.102",0.0901917703619631
"X.103",0.0863444717481703
"X.104",0.13411090030697
"X.105",0.0809744112814745
"X.106",0.100304547429815
"X.107",0.0951602111953458
"X.108",0.0996486412582203
"X.109",0.10450480095549
"X.110",0.0789919306723179
"X.111",0.110616666881315
"X.112",0.0947790867063873
"X.113",0.095477493761537
"X.114",0.0847366369497001
"X.115",0.082271102456412
"X.116",0.0979630207496301
"X.117",0.102876539781389
"X.118",0.089091029254262
"X.119",0.101449704239391
"X.120",0.0948579494830113
"X.121",0.08770478910737
"X.122",0.18236807763555
"X.123",0.0858430512861784
"X.124",0.0957946327877383
"X.125",0.0827868364668066
"X.126",0.0825220807205732
"X.127",0.0906351136915688
"X.128",0.0876990354010607
"X.129",0.0901454464113694
"X.130",0.102830830217472
"X.131",0.105875390001921
"X.132",0.0983105545000752
"X.133",0.116469777581341
"X.134",0.106786331890625
"X.135",0.0997420240192945
"X.136",0.0854560157636905
"X.137",0.082799983268597
"X.138",0.0782323434940938
"X.139",0.107462814410481
"X.140",0.0827934433032947
"X.141",0.0921318568417999
"X.142",0.102719273608685
"X.143",0.0986788770967128
"X.144",0.10512132802505
"X.145",0.112779414563608
"X.146",0.0753088305074952
"X.147",0.102885303854966
"X.148",0.104221869598272
"X.149",0.0910194735515191
"X.150",0.106826687751566
"X.151",0.0906734392735723
"X.152",0.0952046524488882
"X.153",0.116413105617384
"X.154",0.092998346591137
"X.155",0.107819480376362
"X.156",0.0888349003290525
"X.157",0.119020429583244
"X.158",0.0965066263064691
"X.159",0.115772341732237
"X.160",0.0927579403819386
"X.161",0.107925361424085
"X.162",0.0975640236337466
"X.163",0.0925874934064856
"X.164",0.117801064875895
"X.165",0.109588228286873
"X.166",0.0969023145629405
"X.167",0.0980171446167538
"X.168",0.0956050042603081
"X.169",0.0858383648924539
"X.170",0.0895383593359324
"X.171",0.0968274713055923
"X.172",0.096916575495988
"X.173",0.0918622454282632
"X.174",0.0903817978802872
"X.175",0.0951642006677229
"X.176",0.0971426447432974
"X.177",0.10084176336131
"X.178",0.1034134504682
"X.179",0.0964893265452892
"X.180",0.122745635408904
"X.181",0.0911992097459807
"X.182",0.0878742633375125
"X.183",0.0878476195036184
"X.184",0.0868105806287244
"X.185",0.0867098529597428
"X.186",0.111688061003109
"X.187",0.0868297061068603
"X.188",0.126610802935824
"X.189",0.0876614622219888
"X.190",0.0899060039270673
"X.191",0.0901882555479199
"X.192",0.0805891411823764
"X.193",0.106766834320932
"X.194",0.107075720487119
"X.195",0.093082038321923
"X.196",0.10309984542184
"X.197",0.0772482823647868
"X.198",0.0889199445176069
"X.199",0.0903672194486233
"X.200",0.102467201666426
"X.201",0.0983521928667764
"X.202",0.11549126944997
"X.203",0.649077159844909
"X.204",0.102315798866568
"X.205",0.0863682120027915
"X.206",0.119548983146242
"X.207",0.0811593214189111
"X.208",0.0907440046074159
"X.209",0.0739862327726739
"X.210",0.0876203648539831
"X.211",0.0928871807533826
"X.212",0.0986812194693053
"X.213",0.121745875975574
"X.214",0.112616276714802
"X.215",0.107872588939298
"X.216",0.100671179237118
"X.217",0.103880931897776
"X.218",0.117671214915988
"X.219",0.0932495019466574
"X.220",0.0876210525006913
"X.221",0.104500865181643
"X.222",0.0861951114497153
"X.223",0.102205883214776
"X.224",0.120901992656942
"X.225",0.339511212310061
"X.226",0.120211523225364
"X.227",0.087444859860295
"X.228",0.0994932911612438
"X.229",0.0954573661246088
"X.230",0.109034193276978
"X.231",0.105712094746787
"X.232",0.0988915645790706
"X.233",0.117051190862945
"X.234",0.100538670501665
"X.235",0.0857990766144093
"X.236",0.0943931140418461
"X.237",0.109127666858839
"X.238",0.0827474748330995
"X.239",0.0974220946617689
"X.240",0.0962607776258822
"X.241",0.100742409555197
"X.242",0.0947991680106073
"X.243",0.0822490868402445
"X.244",0.0942481638394866
"X.245",0.0948608452653859
"X.246",0.0772454231489327
"X.247",0.0836816816240212
"X.248",0.0786501103960248
"X.249",0.104841669433217
"X.250",0.0874968756970049
"X.251",0.103037590678482
"X.252",0.105594291596382
"X.253",0.0774456533480839
"X.254",0.112090087708912
"X.255",0.0949903779765052
"X.256",0.0940579362114958
"X.257",0.0964343944377209
"X.258",0.0938828855925512
"X.259",0.0878665504879207
"X.260",0.0972206773752606
"X.261",0.0864161866164352
"X.262",0.112680157684917
"X.263",0.104839265760004
"X.264",0.140843132952779
"X.265",0.100058208442075
"X.266",0.101896886674736
"X.267",0.103936308987857
"X.268",0.0864046304465475
"X.269",0.0913335383937304
"X.270",0.0700922401920047
"X.271",0.0873943634411276
"X.272",0.0856083668912967
"X.273",0.0950046408487023
"X.274",0.0960210877364294
"X.275",0.0838346980800317
"X.276",0.0774923189517229
"X.277",0.0962749268334638
"X.278",0.0848238530717392
"X.279",0.0953916200657663
"X.280",0.0828626538025718
"X.281",0.100776869191933
"X.282",0.106680870362055
"X.283",0.0842885178248923
"X.284",0.114158950699228
"X.285",0.104053727707087
"X.286",0.0760112219146727
"X.287",0.0956656052833739
"X.288",0.0889153411264515
"X.289",0.122869811954602
"X.290",0.0949964490188349
"X.291",0.103991646417255
"X.292",0.103900200069695
"X.293",0.0997371001180837
"X.294",0.0975600950581862
"X.295",0.0831756801374093
"X.296",0.0899401698736093
"X.297",0.0986835760746087
"X.298",0.0963401880667199
"X.299",0.101781355478586
"X.300",0.112423834655256
"X.301",0.112661113864966
"X.302",0.0889699328994085
"X.303",0.0916658961502626
"X.304",0.0858696090775294
"X.305",0.107875298106934
"X.306",0.0962966677286914
"X.307",0.0893711765388232
"X.308",0.0861487909505818
"X.309",0.0874764373696871
"X.310",0.0847772872834795
"X.311",0.0918386132636946
"X.312",0.0863556070896631
"X.313",0.07764454910274
"X.314",0.0840536894464901
"X.315",0.108312077997461
"X.316",0.0826693871203855
"X.317",0.0958532274602269
"X.318",0.101203291601583
"X.319",0.0946153876401506
"X.320",0.0944918646123195
"X.321",0.0862067174730809
"X.322",0.11455428499205
"X.323",0.09924946645188
"X.324",0.180880367165708
"X.325",0.107026994739084
"X.326",0.118657163084442
"X.327",0.102277490226024
"X.328",0.0988796015425178
"X.329",0.0887813443704976
"X.330",0.0828568072347265
"X.331",0.106898864077226
"X.332",0.0815722186408981
"X.333",0.110548502871
"X.334",0.146241325771982
"X.335",0.0899580081132764
"X.336",0.12176649133935
"X.337",0.0841928381643975
"X.338",0.0957738696097468
"X.339",0.100369966626948
"X.340",0.0935843210603747
"X.341",0.0864731036703988
"X.342",0.105732480721671
"X.343",0.0936302096768498
"X.344",0.104381763933403
"X.345",0.0859293119917951
"X.346",0.112737505444451
"X.347",0.110560873738456
"X.348",0.0809561895318501
"X.349",0.0827084164125747
"X.350",0.0991683879790945
"X.351",0.104374274885156
"X.352",0.127078394209778
"X.353",0.084315793475343
"X.354",0.117198897544133
"X.355",0.0910543878429317
"X.356",0.086263905393703
"X.357",0.0973339288122403
"X.358",0.0946918218953247
"X.359",0.109045174219292
"X.360",0.0916450814583716
"X.361",0.0950597119022893
"X.362",0.120329092870086
"X.363",0.102496292916011
"X.364",0.0916855590242307
"X.365",0.0953165738615602
"X.366",0.089663514766203
"X.367",0.102752735307584
"X.368",0.0869957530738812
"X.369",0.11517067377644
"X.370",0.0851560837971353
"X.371",0.0855927185212689
"X.372",0.0957145723940049
"X.373",0.0939871082728604
"X.374",0.0956119749623474
"X.375",0.0894021311062984
"X.376",0.0815737256315456
"X.377",0.108769400197559
"X.378",0.095688365312294
"X.379",0.0934822642035828
"X.380",0.0864167624153521
"X.381",0.0965976732123693
"X.382",0.0825914767706159
"X.383",0.215574453484494
"X.384",0.088531785464229
"X.385",0.0941625819266758
"X.386",0.0855204512935408
"X.387",0.100267727571666
"X.388",0.100315590966593
"X.389",0.109264728696746
"X.390",0.0994304916498766
"X.391",0.100465373967005
"X.392",0.202853387433507
"X.393",0.0987586343002378
"X.394",0.0951189895429117
"X.395",0.104561956165718
"X.396",0.0958090697513679
"X.397",0.0861932082296041
"X.398",0.087830881889128
"X.399",0.101508482505031
"X.400",0.123755203626147
"X.401",0.0872139822923915
"X.402",0.0943365431859251
"X.403",0.104699845464465
"X.404",0.0952940507095136
"X.405",0.117490021022337
"X.406",0.107206814683749
"X.407",0.106848037836553
"X.408",0.12568971324869
"X.409",0.111426750712444
"X.410",0.0826759333872298
"X.411",0.0802073104753548
"X.412",0.0868828426670919
"X.413",0.0877036014682224
"X.414",0.0930787446727442
"X.415",0.106597585243177
"X.416",0.124827570518884
"X.417",0.0876324588484944
"X.418",0.451374598938849
"X.419",0.101905965644975
"X.420",0.100349612461154
"X.421",0.0772351706462378
"X.422",0.084664111165544
"X.423",0.108217814752907
"X.424",0.0986245176566792
"X.425",0.102045957022317
"X.426",0.108102521521561
"X.427",0.0919880834000879
"X.428",0.0937291212419343
"X.429",0.0838363186523397
"X.430",0.0805354347867401
"X.431",0.100957235304504
"X.432",0.0756874712568446
"X.433",0.0926786881424254
"X.434",0.148709565065702
"X.435",0.0884481020045682
"X.436",0.0869034524581543
"X.437",0.0944631775845549
"X.438",0.103277206477603
"X.439",0.106948133118258
"X.440",0.07643342694462
"X.441",0.110065019817689
"X.442",0.106657149738967
"X.443",0.0993126796589083
"X.444",0.0969854433833319
"X.445",0.0979045009069394
"X.446",0.0863588008278879
"X.447",0.0998952379657227
"X.448",0.0876810127448874
"X.449",0.104158326014046
"X.450",0.0896596131153042
"X.451",0.0947698889572102
"X.452",0.0820834139282529
"X.453",0.102578751018892
"X.454",0.110862894084174
"X.455",0.0814880485070179
"X.456",0.0829920562635742
"X.457",0.101642697886051
"X.458",0.106446866761946
"X.459",0.0946661651465588
"X.460",0.0934279126035651
"X.461",0.0783175152303142
"X.462",0.0934034946888267
"X.463",0.102944844573555
"X.464",0.0925618043957397
"X.465",0.0841975235411086
"X.466",0.0952731902940728
"X.467",0.0897688941917187
"X.468",0.102121814730855
"X.469",0.0886468104929984
"X.470",0.0999406443080504
"X.471",0.0907023681930618
"X.472",0.0951737427171008
"X.473",0.094748024791965
"X.474",0.0829410659186552
"X.475",0.0875585404892886
"X.476",0.0945138100396275
"X.477",0.098320893817625
"X.478",0.0964572775708096
"X.479",0.0940902683108372
"X.480",0.127316452309826
"X.481",0.0905969010096391
"X.482",0.0849946783521452
"X.483",0.113636580566966
"X.484",0.106018875568936
"X.485",0.10178260424287
"X.486",0.0705240952835309
"X.487",0.0788354542880712
"X.488",0.128298623700941
"X.489",0.0835886699547479
"X.490",0.0932584928107654
"X.491",0.0831147085185109
"X.492",0.0882616388904486
"X.493",0.104792792697303
"X.494",0.0974557825336647
"X.495",0.0962417914592305
"X.496",0.0831881209351709
"X.497",0.0967459970023063
"X.498",0.0999587352580879
"X.499",0.0754933239273297
"X.500",0.0820983029062932
"X.501",0.0926352115837051
"X.502",0.119744262856183
"X.503",0.101805295331131
"X.504",0.0928319147713308
"X.505",0.103941567055824
"X.506",0.10744098258655
"X.507",0.116284217501038
"X.508",0.120473651213798
"X.509",0.0917293736041203
"X.510",0.109190723343803
"X.511",0.108611391830681
"X.512",0.103598242751733
"X.513",0.0870302840607824
"X.514",0.111970215462353
"X.515",0.0931660932241155
"X.516",0.0822902275931184
"X.517",0.107010920899532
"X.518",0.0746601938495565
"X.519",0.0822617472281715
"X.520",0.0958656517201866
"X.521",0.105392657043746
"X.522",0.089956828269274
"X.523",0.101178188364979
"X.524",0.11832232849585
"X.525",0.0905284982711319
"X.526",0.0878460967026714
"X.527",0.0833284359610559
"X.528",0.0883502731030421
"X.529",0.0952375913281604
"X.530",0.0966325836807506
"X.531",0.0876208639942384
"X.532",0.0986884399580323
"X.533",0.128768073696021
"X.534",0.0902109442982188
"X.535",0.0755118642765565
"X.536",0.0879512064437527
"X.537",0.0975000242922392
"X.538",0.110693058028899
"X.539",0.110324985011516
"X.540",0.0905314366944472
"X.541",0.08361876016388
"X.542",0.130204415954822
"X.543",0.123517826234718
"X.544",0.0964730361900415
"X.545",0.0881691702308848
"X.546",0.105541693085829
"X.547",0.0934424850481584
"X.548",0.0771176977466637
"X.549",0.0898144590958259
"X.550",0.10337878493748
"X.551",0.0829782496985142
"X.552",0.0798083423826931
"X.553",0.0997370915300208
"X.554",0.1016579454879
"X.555",0.0885266741876352
"X.556",0.0852225577929749
"X.557",0.090914550015875
"X.558",0.0789219763620215
"X.559",0.120788461438797
"X.560",0.107668388691142
"X.561",0.203994941673223
"X.562",0.0895619325809337
"X.563",0.0741775756115284
"X.564",0.0875003579588972
"X.565",0.0895865237463137
"X.566",0.0814443594498236
"X.567",0.09025859219063
"X.568",0.0921927930400203
"X.569",0.0905029106038832
"X.570",0.0986250521031332
"X.571",0.0886219698070759
"X.572",0.0986327479592007
"X.573",0.10525274797308
"X.574",0.0956380616312542
"X.575",0.0905083362832791
"X.576",0.0843681436793169
"X.577",0.0922837964470712
"X.578",0.13052127336593
"X.579",0.0843246711482783
"X.580",0.101067298434261
"X.581",0.0885734949016424
"X.582",0.0762124017332746
"X.583",0.106799455891648
"X.584",0.0986520115673997
"X.585",0.102050221525172
"X.586",0.104180317536806
"X.587",0.0793623952175857
"X.588",0.0877484485981158
"X.589",0.0818580907020118
"X.590",0.0977296482251398
"X.591",0.104946439133151
"X.592",0.078730408388502
"X.593",0.0870156966812538
"X.594",0.095592548644925
"X.595",0.0964210828631621
"X.596",0.0859979827915117
"X.597",0.0951898520711319
"X.598",0.0908197398627812
"X.599",0.0934422685060625
"X.600",0.101333782468185
"X.601",0.120439331429257
"X.602",0.101657669499695
"X.603",0.098100532561797
"X.604",0.093519409042745
"X.605",0.0981798923707567
"X.606",0.101110190848567
"X.607",0.0923102431880163
"X.608",0.0820241318471212
"X.609",0.0800818210220524
"X.610",0.127406060997834
"X.611",0.0917285877382934
"X.612",0.116150570743591
"X.613",0.107874330642533
"X.614",0.492912970155514
"X.615",0.0864031172170939
"X.616",0.0994566634231125
"X.617",0.102065281447436
"X.618",0.104860566574999
"X.619",0.123339586798938
"X.620",0.0814089730930613
"X.621",0.105349644443356
"X.622",0.0949760205899558
"X.623",0.0898843490012436
"X.624",0.0998698619415365
"X.625",0.104415371174627
"X.626",0.106783768774182
"X.627",0.132485718214698
"X.628",0.0933663596484745
"X.629",0.14924992628409
"X.630",0.0782483566838431
"X.631",0.0898899711651491
"X.632",0.0901958413030696
"X.633",0.0971197712167451
"X.634",0.0841932737784166
"X.635",0.108506604887448
"X.636",0.0812533566139718
"X.637",0.0829749451969219
"X.638",0.0851496536284844
"X.639",0.104625595259607
"X.640",0.0778900432222818
"X.641",0.0966221719248575
"X.642",0.0925976859246201
"X.643",0.115902220354618
"X.644",0.0838622772063874
"X.645",0.0928305024130655
"X.646",0.0936118587748513
"X.647",0.08814581581467
"X.648",0.100767101493022
"X.649",0.109717128348702
"X.650",0.0918450871869641
"X.651",0.113765393300337
"X.652",0.1130290433499
"X.653",0.107662945029337
"X.654",0.0898240958804161
"X.655",0.100243339640765
"X.656",0.0852989233010476
"X.657",0.0865959282127509
"X.658",0.0861725619742262
"X.659",0.0942328945005337
"X.660",0.105223375346395
"X.661",0.0845543810451446
"X.662",0.0849616954675527
"X.663",0.0922342274497931
"X.664",0.0912733472098594
"X.665",0.0889375568412721
"X.666",0.121100981342138
"X.667",0.0953893260725808
"X.668",0.112507325934616
"X.669",0.126402330915504
"X.670",0.104927343077642
"X.671",0.0975577138453747
"X.672",0.0999282175765014
"X.673",0.319561802112126
"X.674",0.0887303307742726
"X.675",0.0767463226391092
"X.676",0.103461370670482
"X.677",0.113105662546328
"X.678",0.0888377289363246
"X.679",0.103067517385062
"X.680",0.0929510622487929
"X.681",0.0867802394604237
"X.682",0.0955236064990323
"X.683",0.100176249246567
"X.684",0.146485997445654
"X.685",0.134362065564828
"X.686",0.0896355091085592
"X.687",0.0897178590598472
"X.688",0.107508656260934
"X.689",0.104986951219167
"X.690",0.0893792222764971
"X.691",0.0961206426283835
"X.692",0.0944412795589745
"X.693",0.0972593868609811
"X.694",0.0884702692939811
"X.695",0.090681689199674
"X.696",0.113529189969829
"X.697",0.0813427692763134
"X.698",0.0790570209903964
"X.699",0.0943221169849393
"X.700",0.116245045122909
"X.701",0.107697862394356
"X.702",0.0987160733386817
"X.703",0.124136740519024
"X.704",0.0952360774170718
"X.705",0.088348880771456
"X.706",0.100142621803186
"X.707",0.0909253749326835
"X.708",0.0925008755027266
"X.709",0.088796278408457
"X.710",0.0994719839481683
"X.711",0.110890022434812
"X.712",0.0900187769866791
"X.713",0.0954457553383299
"X.714",0.0882595647311068
"X.715",0.0889812769045261
"X.716",0.0879539647899421
"X.717",0.109474471296584
"X.718",0.0867732742624499
"X.719",0.0860093868823809
"X.720",0.0999879677404993
"X.721",0.101859656112288
"X.722",0.091226259112895
"X.723",0.080198629851973
"X.724",0.0962570724133049
"X.725",0.0750954166483975
"X.726",0.07950978975179
"X.727",0.085346596067713
"X.728",0.110929616832152
"X.729",0.0970022009172335
"X.730",0.114347621546021
"X.731",0.111763632545043
"X.732",0.098708437385601
"X.733",0.113407548708002
"X.734",0.0944390312058165
"X.735",0.107325709398779
"X.736",0.0826304825258633
"X.737",0.107864297380607
"X.738",0.105658873738986
"X.739",0.100841249489653
"X.740",0.0830977826264536
"X.741",0.0832989391893977
"X.742",0.101178804644998
"X.743",0.100647669926003
"X.744",0.0988556088919697
"X.745",0.104486985710604
"X.746",0.099257066307077
"X.747",0.122481800671405
"X.748",0.0908643719933401
"X.749",0.0784976790983812
"X.750",0.132412167647609
"X.751",0.0981957265933732
"X.752",0.0889087323334362
"X.753",0.0846120953272944
"X.754",0.0880405879153812
"X.755",0.0965745964892486
"X.756",0.10465242484053
"X.757",0.0984319328003473
"X.758",0.0897279820939963
"X.759",0.0878184994346123
"X.760",0.0773652819197555
"X.761",0.0989419651919417
"X.762",0.092395801767502
"X.763",0.0748830753022573
"X.764",0.141573797550981
"X.765",0.109223739730024
"X.766",0.090499502705733
"X.767",0.108869753898252
"X.768",0.0916370786043129
"X.769",0.0884336032674222
"X.770",0.0955002996919996
"X.771",0.0855190041450459
"X.772",0.0895456383445428
"X.773",0.0957485346170878
"X.774",0.110818401035368
"X.775",0.115374688559088
"X.776",0.0895449506062456
"X.777",0.0993138620099058
"X.778",0.111972894546346
"X.779",0.108658251750152
"X.780",0.109358381077761
"X.781",0.0927217396851559
"X.782",0.0878290287367241
"X.783",0.0835373066914428
"X.784",0.0942768871964404
"X.785",0.0989809564951599
"X.786",0.110921553919801
"X.787",0.130384223552381
"X.788",0.116023626145196
"X.789",0.186012153057927
"X.790",0.108137983653064
"X.791",0.0784222173141332
"X.792",0.0859739058349942
"X.793",0.0862925381849606
"X.794",0.0805231658444165
"X.795",0.0993440315825204
"X.796",0.0873189941788645
"X.797",0.0994960998302876
"X.798",0.0921031027738658
"X.799",0.10086131834512
"X.800",0.108805177090418
"X.801",0.0989818003778148
"X.802",0.0809396134298084
"X.803",0.0856742074103172
"X.804",0.113345228774969
"X.805",0.114925486365115
"X.806",0.0928548005222516
"X.807",0.102834721001419
"X.808",0.0883923962554587
"X.809",0.100635015240523
"X.810",0.0788485572477322
"X.811",0.0987805034471752
"X.812",0.100274980264098
"X.813",0.0829673121346652
"X.814",0.106891874991496
"X.815",0.0848314890253994
"X.816",0.102400402682647
"X.817",0.114404872705735
"X.818",0.0934679187153405
"X.819",0.0997845938558752
"X.820",0.103269110624982
"X.821",0.100015250856515
"X.822",0.0980829840534378
"X.823",0.136484477309949
"X.824",0.0859036571648055
"X.825",0.108032968446321
"X.826",0.091003449028647
"X.827",0.0925056761498019
"X.828",0.115166246745421
"X.829",0.0737687899521386
"X.830",0.0897772187248121
"X.831",0.096116479091208
"X.832",0.0936048209326278
"X.833",0.102307730777613
"X.834",0.0868201505690033
"X.835",0.0814949035889959
"X.836",0.0931116912795125
"X.837",0.114010677561062
"X.838",0.0876995020574923
"X.839",0.0962677139217403
"X.840",0.0876650819435399
"X.841",0.103052537796787
"X.842",0.154703965219345
"X.843",0.102878522096209
"X.844",0.095065380074659
"X.845",0.0861488199006549
"X.846",0.0889785729147526
"X.847",0.121806203266354
"X.848",0.1013862635748
"X.849",0.0998383362637495
"X.850",0.114216221147729
"X.851",0.08987193502498
"X.852",0.0881573942924396
"X.853",0.121152907810528
"X.854",0.0962822196880526
"X.855",0.0962677218353509
"X.856",0.0796486989735396
"X.857",0.0791828512367961
"X.858",0.100382912248885
"X.859",0.0986541238413584
"X.860",0.0757810738948714
"X.861",0.0971716797757105
"X.862",0.0890055270127507
"X.863",0.0764605991781567
"X.864",0.0814255999592504
"X.865",0.1073298943627
"X.866",0.0872209433871372
"X.867",0.101508054021436
"X.868",0.0890506657262465
"X.869",0.0913746574851195
"X.870",0.116193322835752
"X.871",0.100433166493738
"X.872",0.0976902132573833
"X.873",0.0887959128038265
"X.874",0.114983324561386
"X.875",0.0930597692495465
"X.876",0.0932764963323284
"X.877",0.0998879709954492
"X.878",0.0813441235947974
"X.879",0.0745592970997106
"X.880",0.103654620095641
"X.881",0.101512514727395
"X.882",0.103562839947606
