"","Overall"
"X",0.0841729873593642
"X.1",0.122793059069819
"X.2",0.0980203894331259
"X.3",0.0705732620966415
"X.4",0.113918165894557
"X.5",0.106081958950638
"X.6",0.0884127149741071
"X.7",0.0816365944956871
"X.8",0.108566490287598
"X.9",0.1061357495204
"X.10",0.122229265105504
"X.11",0.116557232462969
"X.12",0.0754304554633661
"X.13",0.123786774514047
"X.14",0.0734320246211918
"X.15",0.0771316880780724
"X.16",0.102696278352212
"X.17",0.0727589005401524
"X.18",0.0805736599212889
"X.19",0.114009300235594
"X.20",0.107489102502429
"X.21",0.100727274049356
"X.22",0.0969260955866575
"X.23",0.123144872009551
"X.24",0.0986379372038543
"X.25",0.0905734908786951
"X.26",0.110620376137969
"X.27",0.100515635636
"X.28",0.0975886442035281
"X.29",0.104723705042348
"X.30",0.112888382522415
"X.31",0.0892116802286819
"X.32",0.128943990647747
"X.33",0.0724647993301989
"X.34",0.104332140871148
"X.35",0.0795150481273679
"X.36",0.100904343992588
"X.37",0.0881342649071348
"X.38",0.0957809915939622
"X.39",0.0729045966950453
"X.40",0.147633989559731
"X.41",0.0998331096230219
"X.42",0.0587388947051391
"X.43",0.0886003182749736
"X.44",0.068991761179488
"X.45",0.0846392666996146
"X.46",0.0861399090328366
"X.47",0.0867594777395381
"X.48",0.0753173511209471
"X.49",0.132460276296419
"X.50",0.133006009738327
"X.51",0.0937475081550154
"X.52",0.0970561762977162
"X.53",0.0869561288003062
"X.54",0.0810458069854883
"X.55",0.0970190085384921
"X.56",0.0873835878590048
"X.57",0.0682339737233214
"X.58",0.0807363863275685
"X.59",0.102992590263773
"X.60",0.0969302085788911
"X.61",0.08329251939319
"X.62",0.100790160099976
"X.63",0.0791955964721026
"X.64",0.113473259245013
"X.65",0.0988313061323618
"X.66",0.0730746220162374
"X.67",0.114931936425731
"X.68",0.119455154099795
"X.69",0.0911403782563481
"X.70",0.0992597810109266
"X.71",0.102477120238054
"X.72",0.0788215857474215
"X.73",0.126956292987038
"X.74",0.109315265447994
"X.75",0.140067252935386
"X.76",0.127478672223291
"X.77",0.0904919545207745
"X.78",0.0937383355657623
"X.79",0.107065062809035
"X.80",0.135296461039432
"X.81",0.127541880246622
"X.82",0.107798900217242
"X.83",0.166954916956822
"X.84",0.104818674331813
"X.85",0.0983782924726678
"X.86",0.0953736929287879
"X.87",0.0997499048564657
"X.88",0.0803166273497262
"X.89",0.0800786038473125
"X.90",0.144831152808543
"X.91",0.0778169057223482
"X.92",0.096125483297492
"X.93",0.0983941014346335
"X.94",0.145878838199308
"X.95",0.131736384168025
"X.96",0.111439362067144
"X.97",0.100215939664993
"X.98",0.0889402986383641
"X.99",0.0709628403782347
"X.100",0.280091397505817
"X.101",0.125077705871419
"X.102",0.0770730633748482
"X.103",0.0789636910786834
"X.104",0.158101861544985
"X.105",0.151268594524491
"X.106",0.0751104683024121
"X.107",0.0962837018164839
"X.108",0.0783819892189739
"X.109",0.0951538635594784
"X.110",0.205367073452298
"X.111",0.0894721758912516
"X.112",0.103739508146141
"X.113",0.101003263877114
"X.114",0.0940091955493432
"X.115",0.0804734734877641
"X.116",0.133707513807846
"X.117",0.0858996661342259
"X.118",0.077612973516015
"X.119",0.0772450656663162
"X.120",0.145990078680884
"X.121",0.108349493228409
"X.122",0.0998985717020552
"X.123",0.097452688359009
"X.124",0.141303806751012
"X.125",0.113888779015279
"X.126",0.0975901729811231
"X.127",0.154285720130234
"X.128",0.0763015839209529
"X.129",0.0815697951639767
"X.130",0.100925473443478
"X.131",0.113259767629678
"X.132",0.0724604386337551
"X.133",0.106536303412918
"X.134",0.1221733920164
"X.135",0.108526777261942
"X.136",0.141354268668083
"X.137",0.0788089102884507
"X.138",0.135328480830876
"X.139",0.10241278574479
"X.140",0.325646981528799
